Sample	phage	nonphage	ratio	color
MEMO036	3.058208851363889	2.6690762436668924	1.1457929905975222	<1.75
MEMO037	13.635611894600112	8.044531933758954	1.6950161932204084	<1.75
MEMO038	2.799614956392652	3.5122450821280675	0.7971012531666402	<1.75
MEMO039	20.194609389497124	9.899337790083898	2.039995989401022	>1.75
MEMO040	7.247657264798664	3.002814714438984	2.413621203449026	>1.75
MEMO041	18.436676563369826	7.792294844560439	2.366013726526262	>1.75
MEMO042	0.0006378734459083318	0.013656736621511867	0.046707603989635714	<1.75
MEMO043	11.494711449248468	2.7903524767338426	4.119447827861244	>1.75
MEMO044	0.08510391538318797	0.1188833676876512	0.7158605702253166	<1.75
MEMO045	0.015227778808684356	0.048553465966306504	0.31362907890554337	<1.75
MEMO047	1.2572137687882725	1.6677383590429684	0.7538435282556699	<1.75
MEMO048	2.6998515494525885	5.946471007008854	0.45402584932649764	<1.75
MEMO049	3.545045462980145	2.790148356221092	1.2705580529708702	<1.75
MEMO050	41.34183058081277	19.742318980915805	2.0940716549447123	>1.75
MEMO051	8.056643161996659	3.9843643687232944	2.022064855624196	>1.75
MEMO052	0.6345796993876415	0.3863986982124773	1.6422925396055335	<1.75
MEMO053	19.421843106327703	8.868033581763516	2.190095800524183	>1.75
MEMO054	22.859250324735573	10.032629917334773	2.2784903373380154	>1.75
MEMO055	12.486013174986082	8.277496465492174	1.5084286930279798	<1.75
MEMO056	2.938242252737057	1.2935582431025172	2.271441791202126	>1.75
MEMO057	6.829154295787716	2.8059114732917263	2.4338452445102137	>1.75
MEMO058	0.021409352384486918	0.9952944850218516	0.021510570697090597	<1.75
MEMO059	17.58875719057339	6.652177213848108	2.6440602264711406	>1.75
MEMO060	0.7355956578214882	1.0173724461659006	0.7230347751147334	<1.75
MEMO061	0.4607881796251624	2.8018161712148535	0.16446053254998771	<1.75
MEMO062	1.8043004267953238	3.905101150666722	0.4620367967900841	<1.75
MEMO063	0.7499072184078679	1.4456015252457683	0.5187509872614277	<1.75
MEMO064	1.1633303952495824	1.1214796373673754	1.0373174478499225	<1.75
MEMO065	6.453261272963444	3.4708795230598883	1.8592582168551681	>1.75
MEMO066	6.194597791798107	3.4683885365920037	1.7860161070318965	>1.75
MEMO067	0.14029736500278345	1.8072199932103072	0.07763159190905264	<1.75
MEMO068	0.33705232881796254	0.6478713453475563	0.5202457729275677	<1.75
MEMO069	0.763035813694563	2.8298501540572714	0.26963823953737176	<1.75
MEMO070	15.328435238448693	7.141219165268859	2.146473155872061	>1.75
MEMO071	36.06849601039154	15.161495136202097	2.378953769821053	>1.75
MEMO072	0.6133559101874189	0.6607653158424734	0.9282507654103973	<1.75
MEMO073	14.367357116348117	6.168728164476728	2.329063095871862	>1.75
MEMO074	0.5569910929671553	0.38012754309091457	1.4652742299022004	<1.75
MEMO075	0.13474206717387271	0.2069882269017944	0.6509648842868784	<1.75
MEMO077	0.23161764705882354	0.5128424032074853	0.4516351331524275	<1.75
MEMO078	2.970623028391167	2.570562670727113	1.1556314351794785	<1.75
MEMO079	0.08414130636481722	0.6512067461471358	0.1292082842547919	<1.75
MEMO080	0.23709176099461868	0.9612901562345567	0.2466391229088669	<1.75
MEMO081	0.04744618667656337	2.8772197210496233	0.016490289681197784	<1.75
MEMO082	9.557628966413064	5.256813685958084	1.8181410902850235	>1.75
MEMO083	8.250023195398033	3.9740523436615924	2.0759724537993045	>1.75
MEMO084	0.22417192429022081	0.18697582210431776	1.19893535841843	<1.75
MEMO085	19.36967665615142	8.199512402648839	2.3622961592074763	>1.75
MEMO086	0.9715972351085544	1.057529038828735	0.9187428424515375	<1.75
MEMO087	28.300612358508072	16.7498972235313	1.6895991647488804	<1.75
MEMO088	0.4483902393765077	0.49358560241334903	0.9084346001668969	<1.75
MEMO089	3.348905177212841	3.7382394355100934	0.8958509038776628	<1.75
MEMO090	1.5905316385229171	1.4870157867520775	1.069613149162954	<1.75
MEMO091	0.44335683800334014	3.1272107683955555	0.1417738908051946	<1.75
MEMO092	2.5114701243273334	1.9136384015859806	1.3124057931978597	<1.75
MEMO093	7.918444980515866	3.518607196214961	2.2504486971532094	>1.75
MEMO094	1.624524494340323	0.8498081267180143	1.9116368074924015	>1.75
MEMO095	8.881900630914826	3.265434017507094	2.719975532592592	>1.75
MEMO096	6.754372332529226	3.0481688599475447	2.2158786612121815	>1.75
MEMO097	6.4720727407682315	2.6232644384823747	2.467182738356523	>1.75
MEMO098	0.6031035442568194	0.35364129508377534	1.7054104049527024	<1.75
MEMO099	4.687743551679347	2.779617170187805	1.686470929146915	<1.75
MEMO100	3.099856188532195	4.22025319538129	0.7345190075146972	<1.75
MEMO101	2.5587539432176656	5.444005804184686	0.4700130814061235	<1.75
MEMO102	0.012803859714232696	0.22845096165828938	0.05604642511150535	<1.75
MEMO103	5.504766654295787	2.3389095237617763	2.3535611781349357	>1.75
MEMO104	6.955661996659862	4.14722818667931	1.6771833339195323	<1.75
MEMO105	14.387548710335869	5.442591284841939	2.6435107759067575	>1.75
MEMO106	4.437105678233438	3.3118266708875446	1.3397759361133255	<1.75
MEMO107	0.015378548895899053	0.6208192896033187	0.02477137736123727	<1.75
MEMO108	58.08727268509928	29.749943061120128	1.9525171045121392	>1.75
MEMO109	5.830186491000186	3.180003495116148	1.833389963235635	>1.75
MEMO110	1.46149563926517	0.7789840384921152	1.8761560790054148	>1.75
MEMO111	0.08545184635368343	0.11012838822145858	0.7759293287925655	<1.75
MEMO112	0.11760066802746336	0.17166463501103682	0.6850605427256607	<1.75
MEMO113	0.05822044906290592	0.08807477829647466	0.6610342959584411	<1.75
MEMO115	0.030780293189831137	0.3601423543618047	0.08546701829718359	<1.75
MEMO116	0.055158656522545924	0.4377496895219569	0.12600501574948403	<1.75
MEMO117	0.018138801261829655	0.2375626148625517	0.07635377002532301	<1.75
MEMO118	0.015320560400816478	0.7692550102633227	0.01991610089815615	<1.75
MEMO119	11.373190758953424	6.06407951675722	1.8755015872607264	>1.75
MEMO120	0.02263870848023752	0.5300171747715641	0.042713160172582594	<1.75
MEMO121	6.661729912785304	4.977534567987887	1.3383593467394508	<1.75
MEMO122	0.6938555390610502	0.5460739388956293	1.2706256234536517	<1.75
MEMO123	0.07871358322508815	0.196782201264258	0.40000357105155054	<1.75
MEMO124	0.13185424011876043	0.21810384219264106	0.6045479932549729	<1.75
MEMO125	4.182930506587493	2.9842777070319157	1.40165591718598	<1.75
MEMO126	18.327553813323437	7.617655779761845	2.4059309508333313	>1.75
MEMO127	248.49482742623863	87.87282790707002	2.827891549012563	>1.75
MEMO128	29.52403043236222	12.251036717341076	2.4099209816726446	>1.75
MEMO129	157.10176980886993	54.098651085706265	2.9039868214085423	>1.75
MEMO130	15.502876229356096	7.521053061306342	2.0612640414829593	>1.75
MEMO131	1.893011226572648	4.708260219991778	0.4020617251643652	<1.75
MEMO132	0.04228521061421414	1.0177341333902483	0.04154838599483226	<1.75
MEMO133	16.82487474485062	6.733247435601768	2.4987756510907038	>1.75
MEMO134	35.53995407311189	12.96916849181441	2.740341764820405	>1.75
MEMO135	0.19674336611616255	0.748986201453338	0.26267956036359597	<1.75
MEMO136	0.756169975876786	0.5785312490599713	1.3070512217022878	<1.75
MEMO137	5.11887641491928	2.585417630569088	1.979903112903481	>1.75
MEMO138	0.8412970866580071	2.671868039311462	0.3148722445419904	<1.75
MEMO139	3.087446650584524	3.19995072459201	0.9648419354889192	<1.75
MEMO140	6.312442011504918	4.9702442427272215	1.2700466422232037	<1.75
MEMO141	6.311746149563927	6.032218095247645	1.0463391823542492	<1.75
MEMO142	1.600528855075153	1.547688997689499	1.034141133951677	<1.75
MEMO143	20.127771850064946	8.684542848834795	2.317654734441835	>1.75
MEMO144	0.7163782705511227	0.9394012751444242	0.7625902684036555	<1.75
MEMO145	0.13657450361848208	0.5294921911370157	0.2579348778028361	<1.75
MEMO146	1.829247077379848	1.1822753206124474	1.5472259680023206	<1.75
MEMO147	0.4624930413805901	0.675020805968054	0.6851537571754166	<1.75
MEMO148	0.03271710892558916	0.30272289601886215	0.10807609650890303	<1.75
MEMO149	21.392825663388383	9.554114854673356	2.239121675716947	>1.75
NEMO01	0.33883837446650583	1.472496014278409	0.23011157326123718	<1.75
NEMO02	0.9345889775468547	0.9486884003684196	0.9851379833293108	<1.75
NEMO03	36.41153275190202	19.61781979238437	1.8560437977943383	>1.75
NEMO04	0.44268417146038225	1.7699153580273794	0.2501160123011567	<1.75
NEMO05	0.1953284468361477	1.8739781440646768	0.10423197701360508	<1.75
NEMO06	2.297376600482464	2.2878392876838696	1.0041686987586658	<1.75
NEMO07	0.06858879198367043	0.7039894458951723	0.09742872195541928	<1.75
NEMO08	0.4415359992577473	1.4112870765215573	0.3128605133592059	<1.75
NEMO09	0.011388940434217851	2.181301988062173	0.0052211663018450595	<1.75
NEMO10	0.01215438856930785	1.0367560165416398	0.01172348013937924	<1.75
NEMO11	2.6738379105585452	5.118994380598094	0.5223365590501271	<1.75
NEMO12	0.00887223974763407	0.4517946132238579	0.01963777231500102	<1.75
NEMO13	3.747274540731119	2.62001784801115	1.430247715135096	<1.75
NEMO14	0.6601642234180739	1.4660715897192018	0.450294670497309	<1.75
NEMO15	8.816385229170532	9.32266582822077	0.9456935807440754	<1.75
NEMO16	8.051656151419559	4.928533469318181	1.6336819464743202	<1.75
NEMO17	0.02098023752087586	1.5349905531594275	0.013667991296554126	<1.75
NEMO18	3.1525909259602893	2.4206279176699605	1.3023855929889874	<1.75
NEMO19	0.4788457969938764	0.6655109387108464	0.7195160426986266	<1.75
NEMO20	1.0005566895527926	0.6733412880648946	1.4859577264722286	<1.75
NEMO21	4.737451289664131	2.4563432777027345	1.9286601073506204	>1.75
NEMO22	5.007097791798107	3.581985541105574	1.3978553889563368	<1.75
NEMO23	14.472861384301355	7.1025071728664395	2.0377116181722035	>1.75
NEMO24	0.0021339766190387826	0.5741766781212891	0.003716585330531313	<1.75
NEMO25	1.4967410465763593	3.914611734136255	0.38234725388585944	<1.75
NEMO26	0.02107301911300798	4.300689569226935	0.004899916344530753	<1.75
NEMO27	1.5599021154203006	4.06093892571016	0.3841235103400407	<1.75
NEMO28	9.426458990536277	7.755909826003378	1.2153904831296543	<1.75
NEMO29	1.3757770458341065	3.212609777444182	0.42824281227476596	<1.75
NEMO30	1.2162854889589905	1.2656488812047264	0.9609975618208197	<1.75
NEMO31	2.562430413805901	1.1982346798602526	2.138504632585623	>1.75
NEMO32	17.6365165151234	10.803737768884012	1.6324458157359727	<1.75
NEMO33	49.36894600111338	19.90313944510734	2.4804602378068266	>1.75
NEMO34	1.106246520690295	6.585675467006247	0.16797768524011078	<1.75
NEMO35	3.2800380404527743	2.81741241081366	1.1642023112638697	<1.75
NEMO36	0.3991116162553349	0.46386064227056495	0.8604127616900452	<1.75
NEMO37	13.870987196140286	8.936428993993843	1.5521845700853159	<1.75
NEMO38	1.598951568008907	2.22312663923096	0.7192354856410825	<1.75
NEMO40	15.128456114306921	13.073401020172836	1.1571936094489141	<1.75
NEMO41	0.06462237892002226	0.49442285462178975	0.13070265323688435	<1.75
NEMO42	3.1572647986639453	2.1214280700799435	1.4882733207847898	<1.75
NEMO43	3.5813114678047877	1.46869865652892	2.4384249634085973	>1.75
NEMO44	8.15462052328818	4.84135037536688	1.6843690067918744	<1.75
NEMO45	5.0052769530525145	4.139972239610266	1.2090122018604907	<1.75
NEMO46	4.7997193356838	3.9081300125910126	1.2281370681682315	<1.75
NEMO47	0.1064436815735758	0.17952005179647537	0.5929347752988208	<1.75
NEMO48	3.564749953609204	2.1282671815755814	1.674954152593838	<1.75
NEMO49	0.28759974021154205	0.6731135325454043	0.4272678029870723	<1.75
NEMO50	1.0679161254407126	0.9988461819437143	1.0691497297037176	<1.75
NEMO51	5.010867043978474	3.2785199329052293	1.5283930390925342	<1.75
NEMO52	2.656742902208202	3.6881876533589644	0.7203383211232788	<1.75
NEMO53	8.749779643718686	4.701101677798993	1.8612189744883887	>1.75
NEMO54	0.26768649100018554	0.8583324858154149	0.3118680644434466	<1.75
