Sample	phage	nonphage	ratio	color
NEMO06	2.0090806911998964	0.88310998924316	2.2750061891177475	<3.5
NEMO07	0.030484600021023864	0.01815225985926775	1.679383187402959	<3.5
NEMO08	0.3130291342211872	0.18300360210175512	1.7105080480718313	<3.5
NEMO09	0.0	0.0		<3.5
NEMO10	0.0	0.0		<3.5
NEMO11	2.1360890764864275	1.0626539789603	2.0101454648260724	<3.5
NEMO12	0.0	0.0		<3.5
NEMO13	2.7896320015525315	1.3624420167930738	2.0475234668105644	<3.5
NEMO14	0.40901923683380637	0.22618157280210147	1.808366754933124	<3.5
NEMO15	6.9689978895276905	3.1065746662758666	2.243306096963078	<3.5
NEMO16	6.2032360575406935	3.0592696718388583	2.0276852722865937	<3.5
NEMO17	0.0	0.0001520871001345897	0.0	<3.5
NEMO18	2.516637152398742	1.3824038178291855	1.82047902352488	<3.5
NEMO19	0.2757117790230373	0.13169783098693455	2.093517994615948	<3.5
NEMO20	0.6797742360656268	0.3712785726256509	1.830900801137864	<3.5
NEMO21	3.921346497505438	1.5803230300475384	2.4813575597816087	<3.5
NEMO22	3.9905958647680504	2.4640317699616165	1.619539128276018	<3.5
NEMO23	12.034559994824896	4.8878793225774775	2.462122978207823	<3.5
NEMO24	0.0	0.0		<3.5
NEMO25	1.1442802965981773	0.729012533896597	1.569630484241416	<3.5
NEMO26	0.0	7.825841074886654e-05	0.0	<3.5
NEMO27	1.2267019220661606	0.6086208284021921	2.0155437750735747	<3.5
NEMO28	7.645416393760764	4.94250443156708	1.5468709233583213	<3.5
NEMO29	1.0538453452360736	0.5464880799889552	1.9283958494709936	<3.5
NEMO30	0.942790836830572	0.636861040379125	1.4803713479934746	<3.5
NEMO31	1.90600716428531	0.7980357138902034	2.388373265895648	<3.5
NEMO32	14.444670855266882	8.724294142357955	1.6556836140055744	<3.5
NEMO33	40.43335031414502	16.151640436563806	2.503358743834632	<3.5
NEMO34	0.8465177206899062	0.32825342731233303	2.578854172585515	<3.5
NEMO35	2.654618376472681	1.264926868991729	2.098633874848965	<3.5
NEMO36	0.31051435687197276	0.1138526984755114	2.727334187329441	<3.5
NEMO37	11.735123596050748	4.8661175780941415	2.4115988583750814	<3.5
NEMO38	1.2785904309083116	0.774353685195945	1.6511711061138332	<3.5
NEMO40	11.836919519038725	5.206563813458527	2.2734609510482304	<3.5
NEMO41	0.041983035360518804	0.022591578952031285	1.8583488763517333	<3.5
NEMO42	2.4990741414582476	1.7372436944762113	1.4385282556525454	<3.5
NEMO43	2.7362233057597294	1.1784985754754382	2.321787537720071	<3.5
NEMO44	6.388197527270375	4.373340607920194	1.4607134682583929	<3.5
NEMO45	4.000824782281736	2.7476048127446036	1.456113617112674	<3.5
NEMO46	3.7596568258819913	2.7376571351367716	1.3733117919071196	<3.5
NEMO47	0.07960766238911934	0.05024854428281704	1.5842779830806348	<3.5
NEMO48	2.748514178977755	1.2230113688798785	2.2473333027926317	<3.5
NEMO49	0.21389353839684966	0.10742074305622719	1.9911753755500599	<3.5
NEMO50	0.8410029999433973	0.4391300913187059	1.9151568443371045	<3.5
NEMO51	4.1488408574501285	1.8960041698443766	2.1882023908157673	<3.5
NEMO52	2.0681900880576376	1.4185252423980443	1.4579861015101305	<3.5
NEMO53	6.683243173309399	3.968522399993503	1.6840633615474465	<3.5
NEMO54	0.08771802149285593	0.03361272570353204	2.609667013218106	<3.5
